;Cluster;Wochentag;Ankunftszeit;Nummer;Pausentyp;Kapazitaet;Max_Leistung;SOC;SOC_Target;Pausenlaenge;Ladesäule;Zeit_DateTime;Ankunftszeit_total;LoadStatus
3080;2;5;1325;2022;Nachtlader;960;1200;0,181919422376206;1,0;540;NCS;2021-01-05 22:05:00;7085;1
3081;2;5;1325;2023;Nachtlader;960;1200;0,2839766864505898;1,0;540;NCS;2021-01-05 22:05:00;7085;1
3082;2;5;1325;2024;Nachtlader;960;1200;0,1634388534851509;1,0;540;NCS;2021-01-05 22:05:00;7085;1
3087;2;5;1345;2029;Nachtlader;720;750;0,2737359534062846;1,0;540;NCS;2021-01-05 22:25:00;7105;0
3089;2;5;1355;2031;Nachtlader;960;1200;0,1237286590614868;1,0;540;NCS;2021-01-05 22:35:00;7115;0
3090;2;5;1355;2032;Nachtlader;960;1200;0,2957434073117879;1,0;540;NCS;2021-01-05 22:35:00;7115;0
3092;2;5;1360;2034;Nachtlader;840;1200;0,2467860979159331;1,0;540;NCS;2021-01-05 22:40:00;7120;0
3093;2;5;1360;2035;Nachtlader;840;1200;0,2885108644930806;1,0;540;NCS;2021-01-05 22:40:00;7120;0
3094;2;5;1370;2036;Nachtlader;720;750;0,2072193186755073;1,0;540;NCS;2021-01-05 22:50:00;7130;0
3095;2;5;1375;2037;Nachtlader;960;1200;0,1641500624371775;1,0;540;NCS;2021-01-05 22:55:00;7135;0
3096;2;5;1380;2038;Nachtlader;960;1200;0,2860305916586244;1,0;540;NCS;2021-01-05 23:00:00;7140;0
3097;2;5;1380;2039;Nachtlader;960;1200;0,1264638446387167;1,0;540;NCS;2021-01-05 23:00:00;7140;0
3098;2;5;1385;2040;Nachtlader;960;1200;0,1318989283358806;1,0;540;NCS;2021-01-05 23:05:00;7145;0
3099;2;5;1390;2041;Nachtlader;960;1200;0,2826260719502467;1,0;540;NCS;2021-01-05 23:10:00;7150;0
3102;2;5;1400;2044;Nachtlader;720;750;0,2102935080085235;1,0;540;NCS;2021-01-05 23:20:00;7160;0
3105;2;5;1415;2047;Nachtlader;720;750;0,1825438339306075;1,0;540;NCS;2021-01-05 23:35:00;7175;1
3106;2;5;1440;2048;Nachtlader;720;750;0,1819111755393435;1,0;540;NCS;2021-01-06 00:00:00;7200;1
3107;2;6;5;2049;Nachtlader;720;750;0,1901807306186296;1,0;540;NCS;2021-01-06 00:05:00;7205;0
3108;2;6;30;2050;Nachtlader;960;1200;0,1875554543779138;1,0;540;NCS;2021-01-06 00:30:00;7230;1
3109;2;6;105;2051;Nachtlader;960;1200;0,1770940869399471;1,0;540;NCS;2021-01-06 01:45:00;7305;1
3157;2;6;980;2099;Nachtlader;960;1200;0,4221376479182651;1,0;540;NCS;2021-01-06 16:20:00;8180;1
3162;2;6;1010;2104;Nachtlader;840;1200;0,292477507546895;1,0;540;NCS;2021-01-06 16:50:00;8210;1
3163;2;6;1015;2105;Nachtlader;960;1200;0,4090356049669074;1,0;540;NCS;2021-01-06 16:55:00;8215;1
3164;2;6;1015;2106;Nachtlader;720;750;0,3654323598057393;1,0;540;NCS;2021-01-06 16:55:00;8215;1
3165;2;6;1035;2107;Nachtlader;840;1200;0,2898298987045813;1,0;540;NCS;2021-01-06 17:15:00;8235;1
3168;2;6;1040;2110;Nachtlader;720;750;0,3524920356646334;1,0;540;NCS;2021-01-06 17:20:00;8240;1
3169;2;6;1045;2111;Nachtlader;960;1200;0,2887135615810982;1,0;540;NCS;2021-01-06 17:25:00;8245;1
3173;2;6;1055;2115;Nachtlader;960;1200;0,2930312276225623;1,0;540;NCS;2021-01-06 17:35:00;8255;1
3175;2;6;1060;2117;Nachtlader;960;1200;0,2606660666455299;1,0;540;NCS;2021-01-06 17:40:00;8260;1
3176;2;6;1060;2118;Nachtlader;960;1200;0,240433007149214;1,0;540;NCS;2021-01-06 17:40:00;8260;1
3177;2;6;1070;2119;Nachtlader;600;750;0,3416464997063564;1,0;540;NCS;2021-01-06 17:50:00;8270;1
3179;2;6;1080;2121;Nachtlader;840;1200;0,277300405760796;1,0;540;NCS;2021-01-06 18:00:00;8280;1
3181;2;6;1085;2123;Nachtlader;720;750;0,2411773560451063;1,0;540;NCS;2021-01-06 18:05:00;8285;1
3182;2;6;1085;2124;Nachtlader;840;1200;0,248710046004;1,0;540;NCS;2021-01-06 18:05:00;8285;1
3184;2;6;1090;2126;Nachtlader;960;1200;0,24008592101753;1,0;540;NCS;2021-01-06 18:10:00;8290;1
3185;2;6;1100;2127;Nachtlader;960;1200;0,2317833627474449;1,0;540;NCS;2021-01-06 18:20:00;8300;1
3187;2;6;1110;2129;Nachtlader;600;750;0,338120735800676;1,0;540;NCS;2021-01-06 18:30:00;8310;1
3189;2;6;1115;2131;Nachtlader;600;750;0,351773629505401;1,0;540;NCS;2021-01-06 18:35:00;8315;1
3191;2;6;1120;2133;Nachtlader;840;1200;0,3054711445020623;1,0;540;NCS;2021-01-06 18:40:00;8320;1
3192;2;6;1120;2134;Nachtlader;840;1200;0,2880623388553389;1,0;540;NCS;2021-01-06 18:40:00;8320;1
3196;2;6;1140;2138;Nachtlader;720;750;0,2803513127213792;1,0;540;NCS;2021-01-06 19:00:00;8340;1
3197;2;6;1140;2139;Nachtlader;840;1200;0,347914141992912;1,0;540;NCS;2021-01-06 19:00:00;8340;1
3199;2;6;1145;2141;Nachtlader;600;750;0,3277206039474417;1,0;540;NCS;2021-01-06 19:05:00;8345;1
3200;2;6;1155;2142;Nachtlader;960;1200;0,2870036344591302;1,0;540;NCS;2021-01-06 19:15:00;8355;1
3202;2;6;1160;2144;Nachtlader;960;1200;0,2538705677495523;1,0;540;NCS;2021-01-06 19:20:00;8360;1
3203;2;6;1165;2145;Nachtlader;960;1200;0,3134148676957298;1,0;540;NCS;2021-01-06 19:25:00;8365;1
3204;2;6;1165;2146;Nachtlader;840;1200;0,2309050143430679;1,0;540;NCS;2021-01-06 19:25:00;8365;1
3206;2;6;1170;2148;Nachtlader;960;1200;0,3152174045370035;1,0;540;NCS;2021-01-06 19:30:00;8370;1
3208;2;6;1175;2150;Nachtlader;600;750;0,2712094755588836;1,0;540;NCS;2021-01-06 19:35:00;8375;1
3210;2;6;1180;2152;Nachtlader;960;1200;0,210673636937997;1,0;540;NCS;2021-01-06 19:40:00;8380;1
3211;2;6;1185;2153;Nachtlader;840;1200;0,2112170457570185;1,0;540;NCS;2021-01-06 19:45:00;8385;1
3216;2;6;1205;2158;Nachtlader;840;1200;0,3515894841643009;1,0;540;NCS;2021-01-06 20:05:00;8405;1
3217;2;6;1205;2159;Nachtlader;840;1200;0,2002082185177571;1,0;540;NCS;2021-01-06 20:05:00;8405;1
3225;2;6;1235;2167;Nachtlader;720;750;0,3176518537975046;1,0;540;NCS;2021-01-06 20:35:00;8435;1
3226;2;6;1235;2168;Nachtlader;840;1200;0,1560689906972488;1,0;540;NCS;2021-01-06 20:35:00;8435;1
3227;2;6;1240;2169;Nachtlader;600;750;0,3075872257647345;1,0;540;NCS;2021-01-06 20:40:00;8440;1
3229;2;6;1250;2171;Nachtlader;960;1200;0,3377499776559666;1,0;540;NCS;2021-01-06 20:50:00;8450;1
3230;2;6;1250;2172;Nachtlader;960;1200;0,1536711448758283;1,0;540;NCS;2021-01-06 20:50:00;8450;1
3231;2;6;1250;2173;Nachtlader;720;750;0,3084913338278526;1,0;540;NCS;2021-01-06 20:50:00;8450;1
3232;2;6;1255;2174;Nachtlader;960;1200;0,1978541468206346;1,0;540;NCS;2021-01-06 20:55:00;8455;1
3233;2;6;1255;2175;Nachtlader;720;750;0,1697449120862269;1,0;540;NCS;2021-01-06 20:55:00;8455;1
3235;2;6;1275;2177;Nachtlader;720;750;0,2223775956449837;1,0;540;NCS;2021-01-06 21:15:00;8475;1
3236;2;6;1275;2178;Nachtlader;720;750;0,2493976636541563;1,0;540;NCS;2021-01-06 21:15:00;8475;1
3239;2;6;1285;2181;Nachtlader;600;750;0,1743889787135172;1,0;540;NCS;2021-01-06 21:25:00;8485;1
3240;2;6;1290;2182;Nachtlader;960;1200;0,2449501204776284;1,0;540;NCS;2021-01-06 21:30:00;8490;1
3241;2;6;1290;2183;Nachtlader;960;1200;0,1818009536540057;1,0;540;NCS;2021-01-06 21:30:00;8490;1
3242;2;6;1290;2184;Nachtlader;840;1200;0,2880509788700411;1,0;540;NCS;2021-01-06 21:30:00;8490;1
3243;2;6;1295;2185;Nachtlader;840;1200;0,2394425832956244;1,0;540;NCS;2021-01-06 21:35:00;8495;1
3244;2;6;1300;2186;Nachtlader;960;1200;0,205221448156479;1,0;540;NCS;2021-01-06 21:40:00;8500;1
3245;2;6;1325;2187;Nachtlader;600;750;0,2658049723384144;1,0;540;NCS;2021-01-06 22:05:00;8525;1
3247;2;6;1385;2189;Nachtlader;960;1200;0,1259501904177354;1,0;540;NCS;2021-01-06 23:05:00;8585;1
3249;2;7;25;2191;Nachtlader;720;750;0,2780037802297529;1,0;540;NCS;2021-01-07 00:25:00;8665;1
3264;2;7;1035;2206;Nachtlader;960;1200;0,4093032897180649;1,0;540;NCS;2021-01-07 17:15:00;9675;1
3265;2;7;1060;2207;Nachtlader;960;1200;0,3019974360286983;1,0;540;NCS;2021-01-07 17:40:00;9700;1
3267;2;7;1170;2209;Nachtlader;960;1200;0,2452819731990806;1,0;540;NCS;2021-01-07 19:30:00;9810;1
3268;2;7;1175;2210;Nachtlader;960;1200;0,2783246559470987;1,0;540;NCS;2021-01-07 19:35:00;9815;1
3269;2;7;1235;2211;Nachtlader;840;1200;0,3044546233875491;1,0;540;NCS;2021-01-07 20:35:00;9875;1
3270;2;7;1240;2212;Nachtlader;960;1200;0,2346689841764785;1,0;540;NCS;2021-01-07 20:40:00;9880;1
3274;2;7;1270;2216;Nachtlader;720;750;0,3066030749864138;1,0;540;NCS;2021-01-07 21:10:00;9910;1
3276;2;7;1315;2218;Nachtlader;720;750;0,1821706724691418;1,0;540;NCS;2021-01-07 21:55:00;9955;1
3278;2;7;1395;2220;Nachtlader;960;1200;0,2487591027928682;1,0;540;NCS;2021-01-07 23:15:00;10035;1
3279;2;7;1425;2221;Nachtlader;960;1200;0,2077179460220817;1,0;540;NCS;2021-01-07 23:45:00;10065;1
3280;2;7;1430;2222;Nachtlader;960;1200;0,1584079420079998;1,0;540;NCS;2021-01-07 23:50:00;10070;1
1074;2;1;485;16;Schnelllader;960;1200;0,4077334799161072;0,5725;45;HPC;2021-01-01 08:05:00;485;1
1075;2;1;495;17;Schnelllader;720;750;0,5060887324709824;0,73;45;HPC;2021-01-01 08:15:00;495;1
1077;2;1;545;19;Schnelllader;720;750;0,4194853654282972;0,73;45;HPC;2021-01-01 09:05:00;545;1
1078;2;1;560;20;Schnelllader;840;1200;0,3951152898550098;0,64;45;HPC;2021-01-01 09:20:00;560;1
1079;2;1;565;21;Schnelllader;840;1200;0,4369192383644016;0,64;45;HPC;2021-01-01 09:25:00;565;1
1080;2;1;575;22;Schnelllader;840;1200;0,4723694782611316;0,64;45;HPC;2021-01-01 09:35:00;575;1
1081;2;1;575;23;Schnelllader;720;750;0,4212383035989172;0,73;45;HPC;2021-01-01 09:35:00;575;1
1082;2;1;575;24;Schnelllader;960;1200;0,3972921826987587;0,5725;45;HPC;2021-01-01 09:35:00;575;0
1083;2;1;580;25;Schnelllader;960;1200;0,4214365751804242;0,5725;45;HPC;2021-01-01 09:40:00;580;1
1084;2;1;590;26;Schnelllader;840;1200;0,3411487530745977;0,64;45;HPC;2021-01-01 09:50:00;590;1
1085;2;1;590;27;Schnelllader;840;1200;0,3453530515719205;0,64;45;HPC;2021-01-01 09:50:00;590;0
1086;2;1;595;28;Schnelllader;960;1200;0,417121454983666;0,5725;45;HPC;2021-01-01 09:55:00;595;1
1087;2;1;600;29;Schnelllader;960;1200;0,4268510041953907;0,5725;45;HPC;2021-01-01 10:00:00;600;1
1088;2;1;600;30;Schnelllader;960;1200;0,4616636014904191;0,5725;45;HPC;2021-01-01 10:00:00;600;1
1089;2;1;600;31;Schnelllader;840;1200;0,4059148398853546;0,64;45;HPC;2021-01-01 10:00:00;600;1
1090;2;1;600;32;Schnelllader;960;1200;0,3509835873643339;0,5725;45;HPC;2021-01-01 10:00:00;600;1
1091;2;1;600;33;Schnelllader;840;1200;0,5270686266958141;0,64;45;HPC;2021-01-01 10:00:00;600;1
1092;2;1;600;34;Schnelllader;840;1200;0,3358310971102505;0,64;45;HPC;2021-01-01 10:00:00;600;0
1093;2;1;610;35;Schnelllader;720;750;0,468431229027585;0,73;45;HPC;2021-01-01 10:10:00;610;1
1094;2;1;615;36;Schnelllader;840;1200;0,4491693911080278;0,64;45;HPC;2021-01-01 10:15:00;615;1
1095;2;1;620;37;Schnelllader;840;1200;0,4236260970429848;0,64;45;HPC;2021-01-01 10:20:00;620;1
1098;2;1;630;40;Schnelllader;960;1200;0,4452639000015543;0,5725;45;HPC;2021-01-01 10:30:00;630;1
1099;2;1;635;41;Schnelllader;960;1200;0,3896413151131504;0,5725;45;HPC;2021-01-01 10:35:00;635;1
1100;2;1;635;42;Schnelllader;960;1200;0,4691851694789788;0,5725;45;HPC;2021-01-01 10:35:00;635;1
1101;2;1;635;43;Schnelllader;720;750;0,431539136414426;0,73;45;HPC;2021-01-01 10:35:00;635;0
1102;2;1;640;44;Schnelllader;720;750;0,3720926122033532;0,73;45;HPC;2021-01-01 10:40:00;640;1
1103;2;1;645;45;Schnelllader;840;1200;0,4536314946759377;0,64;45;HPC;2021-01-01 10:45:00;645;1
1104;2;1;650;46;Schnelllader;960;1200;0,4096647189175151;0,5725;45;HPC;2021-01-01 10:50:00;650;1
1105;2;1;650;47;Schnelllader;960;1200;0,5116152762901467;0,5725;45;HPC;2021-01-01 10:50:00;650;0
1106;2;1;655;48;Schnelllader;960;1200;0,4113842440232205;0,5725;45;HPC;2021-01-01 10:55:00;655;1
1107;2;1;655;49;Schnelllader;960;1200;0,3215943324234099;0,5725;45;HPC;2021-01-01 10:55:00;655;1
1108;2;1;655;50;Schnelllader;840;1200;0,4478819207001313;0,64;45;HPC;2021-01-01 10:55:00;655;1
1109;2;1;660;51;Schnelllader;960;1200;0,3190289735993673;0,5725;45;HPC;2021-01-01 11:00:00;660;1
1110;2;1;660;52;Schnelllader;960;1200;0,4497529228824933;0,5725;45;HPC;2021-01-01 11:00:00;660;1
1111;2;1;660;53;Schnelllader;840;1200;0,3911503045838635;0,64;45;HPC;2021-01-01 11:00:00;660;0
1112;2;1;665;54;Schnelllader;840;1200;0,3451625410633611;0,64;45;HPC;2021-01-01 11:05:00;665;1
1113;2;1;670;55;Schnelllader;840;1200;0,4841633542336309;0,64;45;HPC;2021-01-01 11:10:00;670;1
1114;2;1;670;56;Schnelllader;720;750;0,5026889651326184;0,73;45;HPC;2021-01-01 11:10:00;670;0
1115;2;1;675;57;Schnelllader;960;1200;0,3243947224050543;0,5725;45;HPC;2021-01-01 11:15:00;675;0
1117;2;1;680;59;Schnelllader;840;1200;0,5087262218997767;0,64;45;HPC;2021-01-01 11:20:00;680;1
1118;2;1;680;60;Schnelllader;720;750;0,484414354661037;0,73;45;HPC;2021-01-01 11:20:00;680;0
1119;2;1;680;61;Schnelllader;600;750;0,4423047187826904;0,856;45;HPC;2021-01-01 11:20:00;680;0
1120;2;1;680;62;Schnelllader;960;1200;0,3230468360181122;0,5725;45;HPC;2021-01-01 11:20:00;680;0
1121;2;1;685;63;Schnelllader;720;750;0,412044914156041;0,73;45;HPC;2021-01-01 11:25:00;685;1
1122;2;1;685;64;Schnelllader;840;1200;0,3783041068572323;0,64;45;HPC;2021-01-01 11:25:00;685;1
1123;2;1;685;65;Schnelllader;960;1200;0,4272606531854978;0,5725;45;HPC;2021-01-01 11:25:00;685;0
1125;2;1;685;67;Schnelllader;960;1200;0,38439825473368;0,5725;45;HPC;2021-01-01 11:25:00;685;0
1126;2;1;685;68;Schnelllader;960;1200;0,4854363544258691;0,5725;45;HPC;2021-01-01 11:25:00;685;0
1127;2;1;690;69;Schnelllader;960;1200;0,330310260030044;0,5725;45;HPC;2021-01-01 11:30:00;690;1
1128;2;1;690;70;Schnelllader;840;1200;0,3507107846459604;0,64;45;HPC;2021-01-01 11:30:00;690;0
1129;2;1;690;71;Schnelllader;960;1200;0,309676289214417;0,5725;45;HPC;2021-01-01 11:30:00;690;0
1130;2;1;690;72;Schnelllader;840;1200;0,4261703753775518;0,64;45;HPC;2021-01-01 11:30:00;690;0
1131;2;1;690;73;Schnelllader;720;750;0,4006214422095157;0,73;45;HPC;2021-01-01 11:30:00;690;0
1132;2;1;690;74;Schnelllader;720;750;0,488486910375875;0,73;45;HPC;2021-01-01 11:30:00;690;0
1134;2;1;695;76;Schnelllader;960;1200;0,3762542654434431;0,5725;45;HPC;2021-01-01 11:35:00;695;1
1135;2;1;695;77;Schnelllader;960;1200;0,3169464318450234;0,5725;45;HPC;2021-01-01 11:35:00;695;0
1136;2;1;695;78;Schnelllader;840;1200;0,3483825274072791;0,64;45;HPC;2021-01-01 11:35:00;695;0
1137;2;1;700;79;Schnelllader;960;1200;0,4195263508688845;0,5725;45;HPC;2021-01-01 11:40:00;700;1
1139;2;1;710;81;Schnelllader;960;1200;0,341650836104907;0,5725;45;HPC;2021-01-01 11:50:00;710;1
1140;2;1;710;82;Schnelllader;960;1200;0,4396717844922116;0,5725;45;HPC;2021-01-01 11:50:00;710;1
1141;2;1;710;83;Schnelllader;840;1200;0,3393853170143287;0,64;45;HPC;2021-01-01 11:50:00;710;1
1142;2;1;710;84;Schnelllader;960;1200;0,3324413137373244;0,5725;45;HPC;2021-01-01 11:50:00;710;1
1143;2;1;710;85;Schnelllader;960;1200;0,3987668637088025;0,5725;45;HPC;2021-01-01 11:50:00;710;1
1144;2;1;710;86;Schnelllader;960;1200;0,3393219666148899;0,5725;45;HPC;2021-01-01 11:50:00;710;0
1146;2;1;720;88;Schnelllader;960;1200;0,4838247563728898;0,5725;45;HPC;2021-01-01 12:00:00;720;1
1147;2;1;720;89;Schnelllader;840;1200;0,3969639169065649;0,64;45;HPC;2021-01-01 12:00:00;720;1
1148;2;1;730;90;Schnelllader;840;1200;0,4821109756838624;0,64;45;HPC;2021-01-01 12:10:00;730;1
1149;2;1;735;91;Schnelllader;960;1200;0,4769576887746518;0,5725;45;HPC;2021-01-01 12:15:00;735;1
1150;2;1;735;92;Schnelllader;960;1200;0,3621943727586496;0,5725;45;HPC;2021-01-01 12:15:00;735;1
1151;2;1;745;93;Schnelllader;960;1200;0,3622849897586109;0,5725;45;HPC;2021-01-01 12:25:00;745;1
1152;2;1;745;94;Schnelllader;960;1200;0,4410367824097692;0,5725;45;HPC;2021-01-01 12:25:00;745;1
1153;2;1;745;95;Schnelllader;960;1200;0,3512766747410696;0,5725;45;HPC;2021-01-01 12:25:00;745;0
1155;2;1;745;97;Schnelllader;960;1200;0,3332118747413691;0,5725;45;HPC;2021-01-01 12:25:00;745;0
1157;2;1;755;99;Schnelllader;720;750;0,3745915239559643;0,73;45;HPC;2021-01-01 12:35:00;755;1
1158;2;1;755;100;Schnelllader;960;1200;0,4352000214445246;0,5725;45;HPC;2021-01-01 12:35:00;755;0
1159;2;1;760;101;Schnelllader;840;1200;0,3597119593118189;0,64;45;HPC;2021-01-01 12:40:00;760;1
1160;2;1;765;102;Schnelllader;840;1200;0,4515111195812163;0,64;45;HPC;2021-01-01 12:45:00;765;0
1162;2;1;765;104;Schnelllader;720;750;0,3684345034415439;0,73;45;HPC;2021-01-01 12:45:00;765;0
1163;2;1;775;105;Schnelllader;840;1200;0,4153334519258378;0,64;45;HPC;2021-01-01 12:55:00;775;1
1164;2;1;775;106;Schnelllader;720;750;0,4687261124230788;0,73;45;HPC;2021-01-01 12:55:00;775;1
1165;2;1;775;107;Schnelllader;960;1200;0,3340672747526488;0,5725;45;HPC;2021-01-01 12:55:00;775;1
1166;2;1;780;108;Schnelllader;600;750;0,4423629090386893;0,856;45;HPC;2021-01-01 13:00:00;780;1
1167;2;1;780;109;Schnelllader;840;1200;0,4646121465034445;0,64;45;HPC;2021-01-01 13:00:00;780;1
1169;2;1;790;111;Schnelllader;720;750;0,3894742379499544;0,73;45;HPC;2021-01-01 13:10:00;790;1
1170;2;1;790;112;Schnelllader;600;750;0,4395075318925207;0,856;45;HPC;2021-01-01 13:10:00;790;1
1171;2;1;790;113;Schnelllader;960;1200;0,3871521928535126;0,5725;45;HPC;2021-01-01 13:10:00;790;1
1172;2;1;790;114;Schnelllader;960;1200;0,4289539298422111;0,5725;45;HPC;2021-01-01 13:10:00;790;1
1173;2;1;800;115;Schnelllader;840;1200;0,4529173776459227;0,64;45;HPC;2021-01-01 13:20:00;800;1
1174;2;1;800;116;Schnelllader;960;1200;0,4264795764607576;0,5725;45;HPC;2021-01-01 13:20:00;800;1
1175;2;1;805;117;Schnelllader;840;1200;0,4487053932538768;0,64;45;HPC;2021-01-01 13:25:00;805;1
1178;2;1;820;120;Schnelllader;840;1200;0,3785810007676161;0,64;45;HPC;2021-01-01 13:40:00;820;1
1179;2;1;825;121;Schnelllader;960;1200;0,3911093510030849;0,5725;45;HPC;2021-01-01 13:45:00;825;1
1180;2;1;825;122;Schnelllader;960;1200;0,3246736963325313;0,5725;45;HPC;2021-01-01 13:45:00;825;1
1181;2;1;830;123;Schnelllader;960;1200;0,4090794000065856;0,5725;45;HPC;2021-01-01 13:50:00;830;1
1183;2;1;835;125;Schnelllader;960;1200;0,3028884392806868;0,5725;45;HPC;2021-01-01 13:55:00;835;1
1184;2;1;835;126;Schnelllader;840;1200;0,4186893917349736;0,64;45;HPC;2021-01-01 13:55:00;835;1
1185;2;1;840;127;Schnelllader;960;1200;0,3983521183206306;0,5725;45;HPC;2021-01-01 14:00:00;840;1
1187;2;1;840;129;Schnelllader;960;1200;0,3101043252072211;0,5725;45;HPC;2021-01-01 14:00:00;840;1
1188;2;1;845;130;Schnelllader;840;1200;0,4155151284910564;0,64;45;HPC;2021-01-01 14:05:00;845;1
1191;2;1;860;133;Schnelllader;960;1200;0,3259256791673731;0,5725;45;HPC;2021-01-01 14:20:00;860;1
1194;2;1;860;136;Schnelllader;840;1200;0,42684608421636;0,64;45;HPC;2021-01-01 14:20:00;860;1
1195;2;1;865;137;Schnelllader;840;1200;0,338177439978146;0,64;45;HPC;2021-01-01 14:25:00;865;1
1196;2;1;865;138;Schnelllader;720;750;0,4061282903672084;0,73;45;HPC;2021-01-01 14:25:00;865;1
1200;2;1;875;142;Schnelllader;720;750;0,4012972719406231;0,73;45;HPC;2021-01-01 14:35:00;875;1
1204;2;1;895;146;Schnelllader;960;1200;0,4044488103669899;0,5725;45;HPC;2021-01-01 14:55:00;895;1
1207;2;1;905;149;Schnelllader;840;1200;0,41462161568784;0,64;45;HPC;2021-01-01 15:05:00;905;1
1208;2;1;905;150;Schnelllader;960;1200;0,4155331818180449;0,5725;45;HPC;2021-01-01 15:05:00;905;1
1211;2;1;925;153;Schnelllader;960;1200;0,3839506552887892;0,5725;45;HPC;2021-01-01 15:25:00;925;1
1212;2;1;930;154;Schnelllader;960;1200;0,3021555978420708;0,5725;45;HPC;2021-01-01 15:30:00;930;1
1214;2;1;930;156;Schnelllader;960;1200;0,4254289434423375;0,5725;45;HPC;2021-01-01 15:30:00;930;1
1221;2;1;940;163;Schnelllader;960;1200;0,4176719549987714;0,5725;45;HPC;2021-01-01 15:40:00;940;1
1222;2;1;945;164;Schnelllader;960;1200;0,4335358314131531;0,5725;45;HPC;2021-01-01 15:45:00;945;1
1223;2;1;945;165;Schnelllader;960;1200;0,353968036101622;0,5725;45;HPC;2021-01-01 15:45:00;945;1
1227;2;1;975;169;Schnelllader;960;1200;0,3669279139244243;0,5725;45;HPC;2021-01-01 16:15:00;975;1
1228;2;1;980;170;Schnelllader;840;1200;0,4077211434428843;0,64;45;HPC;2021-01-01 16:20:00;980;1
1231;2;1;985;173;Schnelllader;960;1200;0,3355756886344191;0,5725;45;HPC;2021-01-01 16:25:00;985;1
1233;2;1;990;175;Schnelllader;960;1200;0,375260524900192;0,5725;45;HPC;2021-01-01 16:30:00;990;1
1234;2;1;990;176;Schnelllader;840;1200;0,3956866493736728;0,64;45;HPC;2021-01-01 16:30:00;990;1
1235;2;1;990;177;Schnelllader;960;1200;0,4174765238329642;0,5725;45;HPC;2021-01-01 16:30:00;990;1
1236;2;1;995;178;Schnelllader;840;1200;0,3591263258615751;0,64;45;HPC;2021-01-01 16:35:00;995;1
1243;2;1;1015;185;Schnelllader;960;1200;0,3766828119354947;0,5725;45;HPC;2021-01-01 16:55:00;1015;1
1244;2;1;1025;186;Schnelllader;840;1200;0,392677293316807;0,64;45;HPC;2021-01-01 17:05:00;1025;1
1247;2;1;1030;189;Schnelllader;720;750;0,3745879457081078;0,73;45;HPC;2021-01-01 17:10:00;1030;1
1248;2;1;1030;190;Schnelllader;840;1200;0,3618354273908085;0,64;45;HPC;2021-01-01 17:10:00;1030;1
1251;2;1;1035;193;Schnelllader;960;1200;0,3968410175518612;0,5725;45;HPC;2021-01-01 17:15:00;1035;1
1254;2;1;1040;196;Schnelllader;840;1200;0,3443063227767369;0,64;45;HPC;2021-01-01 17:20:00;1040;1
1260;2;1;1055;202;Schnelllader;840;1200;0,3440271611783618;0,64;45;HPC;2021-01-01 17:35:00;1055;1
1267;2;1;1070;209;Schnelllader;960;1200;0,3249379081899595;0,5725;45;HPC;2021-01-01 17:50:00;1070;1
1289;2;1;1115;231;Schnelllader;960;1200;0,3484004143915674;0,5725;45;HPC;2021-01-01 18:35:00;1115;1
1293;2;1;1125;235;Schnelllader;960;1200;0,3044310611980604;0,5725;45;HPC;2021-01-01 18:45:00;1125;1
1305;2;1;1140;247;Schnelllader;960;1200;0,3532405947316377;0,5725;45;HPC;2021-01-01 19:00:00;1140;1
1313;2;1;1150;255;Schnelllader;960;1200;0,3034657870181356;0,5725;45;HPC;2021-01-01 19:10:00;1150;1
1321;2;1;1160;263;Schnelllader;960;1200;0,367384029385765;0,5725;45;HPC;2021-01-01 19:20:00;1160;1
1323;2;1;1165;265;Schnelllader;960;1200;0,3108268619748968;0,5725;45;HPC;2021-01-01 19:25:00;1165;1
1327;2;1;1170;269;Schnelllader;960;1200;0,3691134413027326;0,5725;45;HPC;2021-01-01 19:30:00;1170;1
1332;2;1;1175;274;Schnelllader;840;1200;0,3351392321533559;0,64;45;HPC;2021-01-01 19:35:00;1175;1
1337;2;1;1180;279;Schnelllader;840;1200;0,3566969027054991;0,64;45;HPC;2021-01-01 19:40:00;1180;1
1338;2;1;1180;280;Schnelllader;840;1200;0,3325342009419978;0,64;45;HPC;2021-01-01 19:40:00;1180;1
1340;2;1;1185;282;Schnelllader;960;1200;0,3399528558698944;0,5725;45;HPC;2021-01-01 19:45:00;1185;1
1341;2;1;1185;283;Schnelllader;840;1200;0,3324776725801388;0,64;45;HPC;2021-01-01 19:45:00;1185;1
1347;2;1;1190;289;Schnelllader;840;1200;0,3562322925800495;0,64;45;HPC;2021-01-01 19:50:00;1190;1
1349;2;1;1195;291;Schnelllader;960;1200;0,3529930462867788;0,5725;45;HPC;2021-01-01 19:55:00;1195;1
1350;2;1;1200;292;Schnelllader;960;1200;0,3635256594804313;0,5725;45;HPC;2021-01-01 20:00:00;1200;1
1376;2;1;1230;318;Schnelllader;840;1200;0,3332236377868072;0,64;45;HPC;2021-01-01 20:30:00;1230;1
1377;2;1;1230;319;Schnelllader;840;1200;0,3548315346997557;0,64;45;HPC;2021-01-01 20:30:00;1230;1
1397;2;1;1260;339;Schnelllader;960;1200;0,3113962034598282;0,5725;45;HPC;2021-01-01 21:00:00;1260;1
1450;2;2;360;392;Schnelllader;600;750;0,5332868667593835;0,856;45;HPC;2021-01-02 06:00:00;1800;1
